"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","HHDI","NET","AGRWTH","A","2003",1.9941572370685,
"LUX","HHDI","NET","AGRWTH","A","2004",1.55131900095233,
"LUX","HHDI","NET","AGRWTH","A","2005",0.023854306014178,
"LUX","HHDI","NET","AGRWTH","A","2006",1.42194834479542,
"LUX","HHDI","NET","AGRWTH","A","2007",4.42039959937224,
"LUX","HHDI","NET","AGRWTH","A","2008",1.35553533213061,
"LUX","HHDI","NET","AGRWTH","A","2009",3.51164558727629,
"LUX","HHDI","NET","AGRWTH","A","2010",2.28275221293725,
"LUX","HHDI","NET","AGRWTH","A","2011",-0.83910557238651,
"LUX","HHDI","NET","AGRWTH","A","2012",3.57398365759624,
"LUX","HHDI","NET","AGRWTH","A","2013",2.88873980716623,
"LUX","HHDI","NET","AGRWTH","A","2014",4.98139622251542,
"LUX","HHDI","NET","AGRWTH","A","2015",1.07865807797074,
"LUX","HHDI","NET","AGRWTH","A","2016",1.36650116638842,
"LUX","HHDI","NET","AGRWTH","A","2017",5.68994448127468,
"MEX","HHDI","NET","AGRWTH","A","2004",5.0362964935802,
"MEX","HHDI","NET","AGRWTH","A","2005",2.62235981192314,
"MEX","HHDI","NET","AGRWTH","A","2006",6.04221827949365,
"MEX","HHDI","NET","AGRWTH","A","2007",1.65851140310651,
"MEX","HHDI","NET","AGRWTH","A","2008",1.55356126717466,
"MEX","HHDI","NET","AGRWTH","A","2009",1.19334260465998,
"MEX","HHDI","NET","AGRWTH","A","2010",2.62360882312484,
"MEX","HHDI","NET","AGRWTH","A","2011",5.5849255839003,
"MEX","HHDI","NET","AGRWTH","A","2012",-0.253257647965834,
"MEX","HHDI","NET","AGRWTH","A","2013",0.575766997485743,
"MEX","HHDI","NET","AGRWTH","A","2014",3.11622933231567,
"MEX","HHDI","NET","AGRWTH","A","2015",4.7155879440131,
"MEX","HHDI","NET","AGRWTH","A","2016",1.94323595556563,
"NLD","HHDI","NET","AGRWTH","A","1996",2.35518889727482,
"NLD","HHDI","NET","AGRWTH","A","1997",4.23240249890479,
"NLD","HHDI","NET","AGRWTH","A","1998",4.06640557061292,
"NLD","HHDI","NET","AGRWTH","A","1999",2.91411762697277,
"NLD","HHDI","NET","AGRWTH","A","2000",2.80656807592106,
"NLD","HHDI","NET","AGRWTH","A","2001",5.92430796563479,
"NLD","HHDI","NET","AGRWTH","A","2002",0.538177520749176,
"NLD","HHDI","NET","AGRWTH","A","2003",-0.554088187692573,
"NLD","HHDI","NET","AGRWTH","A","2004",0.446582245666496,
"NLD","HHDI","NET","AGRWTH","A","2005",-0.080236440722372,
"NLD","HHDI","NET","AGRWTH","A","2006",4.04030345182444,
"NLD","HHDI","NET","AGRWTH","A","2007",2.098754536601,
"NLD","HHDI","NET","AGRWTH","A","2008",1.64126568988224,
"NLD","HHDI","NET","AGRWTH","A","2009",2.08211084692348,
"NLD","HHDI","NET","AGRWTH","A","2010",0.41166495779894,
"NLD","HHDI","NET","AGRWTH","A","2011",0.667786951642434,
"NLD","HHDI","NET","AGRWTH","A","2012",-0.522088310656776,
"NLD","HHDI","NET","AGRWTH","A","2013",-0.940629210084774,
"NLD","HHDI","NET","AGRWTH","A","2014",1.37505856257862,
"NLD","HHDI","NET","AGRWTH","A","2015",1.43380120493547,
"NLD","HHDI","NET","AGRWTH","A","2016",2.05887411525479,
"NLD","HHDI","NET","AGRWTH","A","2017",1.0800571302411,
"NLD","HHDI","NET","AGRWTH","A","2018",1.94685584286876,"E"
"NZL","HHDI","NET","AGRWTH","A","2000",-3.00967187699277,
"NZL","HHDI","NET","AGRWTH","A","2001",4.42217651646262,
"NZL","HHDI","NET","AGRWTH","A","2002",1.09388796119287,
"NZL","HHDI","NET","AGRWTH","A","2003",8.56706000759279,
"NZL","HHDI","NET","AGRWTH","A","2004",4.85270076939634,
"NZL","HHDI","NET","AGRWTH","A","2005",3.28272794153005,
"NZL","HHDI","NET","AGRWTH","A","2006",4.2614411093484,
"NZL","HHDI","NET","AGRWTH","A","2007",6.2445338889927,
"NZL","HHDI","NET","AGRWTH","A","2008",-1.51972402581007,
"NZL","HHDI","NET","AGRWTH","A","2009",3.22849033536079,
"NZL","HHDI","NET","AGRWTH","A","2010",2.45820455940094,
"NZL","HHDI","NET","AGRWTH","A","2011",3.35767233758674,
"NZL","HHDI","NET","AGRWTH","A","2012",1.04743391581493,
"NZL","HHDI","NET","AGRWTH","A","2013",2.14802735102399,
"NZL","HHDI","NET","AGRWTH","A","2014",1.1828930415754,
"NZL","HHDI","NET","AGRWTH","A","2015",4.57951246968859,
"NOR","HHDI","NET","AGRWTH","A","1979",0.813272817114838,
"NOR","HHDI","NET","AGRWTH","A","1980",3.36047765338719,
"NOR","HHDI","NET","AGRWTH","A","1981",2.77091901871,
"NOR","HHDI","NET","AGRWTH","A","1982",0.628069940726456,
"NOR","HHDI","NET","AGRWTH","A","1983",1.74056407081573,
"NOR","HHDI","NET","AGRWTH","A","1984",3.09923511035415,
"NOR","HHDI","NET","AGRWTH","A","1985",2.21441218604707,
"NOR","HHDI","NET","AGRWTH","A","1986",1.99606713097889,
"NOR","HHDI","NET","AGRWTH","A","1987",0.317349899752624,
"NOR","HHDI","NET","AGRWTH","A","1988",0.461059847885394,
"NOR","HHDI","NET","AGRWTH","A","1989",1.74555595334399,
"NOR","HHDI","NET","AGRWTH","A","1990",2.2463071520323,
"NOR","HHDI","NET","AGRWTH","A","1991",3.79130157038953,
"NOR","HHDI","NET","AGRWTH","A","1992",4.37710743023481,
"NOR","HHDI","NET","AGRWTH","A","1993",3.87966904304909,
"NOR","HHDI","NET","AGRWTH","A","1994",2.24331101513703,
"NOR","HHDI","NET","AGRWTH","A","1995",2.55212561514038,
"NOR","HHDI","NET","AGRWTH","A","1996",3.98489713335406,
"NOR","HHDI","NET","AGRWTH","A","1997",4.07777287820258,
"NOR","HHDI","NET","AGRWTH","A","1998",5.59806452689889,
"NOR","HHDI","NET","AGRWTH","A","1999",2.90219929689199,
"NOR","HHDI","NET","AGRWTH","A","2000",3.60958706095263,
"NOR","HHDI","NET","AGRWTH","A","2001",0.81970324021123,
"NOR","HHDI","NET","AGRWTH","A","2002",7.31039107220571,
"NOR","HHDI","NET","AGRWTH","A","2003",4.29954798549262,
"NOR","HHDI","NET","AGRWTH","A","2004",3.1623287455894,
"NOR","HHDI","NET","AGRWTH","A","2005",7.32224391094417,
"NOR","HHDI","NET","AGRWTH","A","2006",-4.64981793546487,
"NOR","HHDI","NET","AGRWTH","A","2007",5.19487028954088,
"NOR","HHDI","NET","AGRWTH","A","2008",3.03477896055116,
"NOR","HHDI","NET","AGRWTH","A","2009",3.97585194671052,
"NOR","HHDI","NET","AGRWTH","A","2010",2.27149015844331,
"NOR","HHDI","NET","AGRWTH","A","2011",3.2172044949192,
"NOR","HHDI","NET","AGRWTH","A","2012",3.74205707187753,
"NOR","HHDI","NET","AGRWTH","A","2013",3.12598249909825,
"NOR","HHDI","NET","AGRWTH","A","2014",2.4733429997105,
"NOR","HHDI","NET","AGRWTH","A","2015",4.34253365438999,
"NOR","HHDI","NET","AGRWTH","A","2016",-0.738464688546945,
"NOR","HHDI","NET","AGRWTH","A","2017",1.55615465187275,
"NOR","HHDI","NET","AGRWTH","A","2018",2.09451133118713,
"POL","HHDI","NET","AGRWTH","A","1996",5.75951068019962,
"POL","HHDI","NET","AGRWTH","A","1997",6.39828452705603,
"POL","HHDI","NET","AGRWTH","A","1998",5.73284803041737,
"POL","HHDI","NET","AGRWTH","A","1999",4.01980020433026,
"POL","HHDI","NET","AGRWTH","A","2000",2.71320563144933,
"POL","HHDI","NET","AGRWTH","A","2001",3.71813809882941,
"POL","HHDI","NET","AGRWTH","A","2002",0.053607772387509,
"POL","HHDI","NET","AGRWTH","A","2003",0.787220486838947,
"POL","HHDI","NET","AGRWTH","A","2004",-0.634384314690407,
"POL","HHDI","NET","AGRWTH","A","2005",1.15449577114729,
"POL","HHDI","NET","AGRWTH","A","2006",4.78610796922337,
"POL","HHDI","NET","AGRWTH","A","2007",4.77048109826004,
"POL","HHDI","NET","AGRWTH","A","2008",4.35004113869442,
"POL","HHDI","NET","AGRWTH","A","2009",6.13792026975979,
"POL","HHDI","NET","AGRWTH","A","2010",2.27077151385474,
"POL","HHDI","NET","AGRWTH","A","2011",0.342000608159902,
"POL","HHDI","NET","AGRWTH","A","2012",0.957871526711439,
"POL","HHDI","NET","AGRWTH","A","2013",1.56020225027993,
"POL","HHDI","NET","AGRWTH","A","2014",2.99266082005275,
"POL","HHDI","NET","AGRWTH","A","2015",3.55097618222018,
"POL","HHDI","NET","AGRWTH","A","2016",5.37889429464971,
"POL","HHDI","NET","AGRWTH","A","2017",2.98146743523972,"E"
"PRT","HHDI","NET","AGRWTH","A","1996",2.43507640793355,
"PRT","HHDI","NET","AGRWTH","A","1997",2.82914019273047,
"PRT","HHDI","NET","AGRWTH","A","1998",6.20958516035714,
"PRT","HHDI","NET","AGRWTH","A","1999",4.76299447760782,
"PRT","HHDI","NET","AGRWTH","A","2000",2.62539009336869,
"PRT","HHDI","NET","AGRWTH","A","2001",1.7692234136405,
"PRT","HHDI","NET","AGRWTH","A","2002",1.10045682983083,
"PRT","HHDI","NET","AGRWTH","A","2003",-1.00392105010802,
"PRT","HHDI","NET","AGRWTH","A","2004",2.45787120773367,
"PRT","HHDI","NET","AGRWTH","A","2005",1.11087218862821,
"PRT","HHDI","NET","AGRWTH","A","2006",-0.148181302480913,
"PRT","HHDI","NET","AGRWTH","A","2007",1.22491838817472,
"PRT","HHDI","NET","AGRWTH","A","2008",1.08980702030054,
"PRT","HHDI","NET","AGRWTH","A","2009",1.73524988612925,
"PRT","HHDI","NET","AGRWTH","A","2010",0.70621119512059,
"PRT","HHDI","NET","AGRWTH","A","2011",-5.57094779882304,
"PRT","HHDI","NET","AGRWTH","A","2012",-4.80120311996538,
"PRT","HHDI","NET","AGRWTH","A","2013",-0.71014263864949,
"PRT","HHDI","NET","AGRWTH","A","2014",-1.24501969423363,
"PRT","HHDI","NET","AGRWTH","A","2015",1.67393350677314,
"PRT","HHDI","NET","AGRWTH","A","2016",2.35141748808528,
"PRT","HHDI","NET","AGRWTH","A","2017",2.56386374769832,"E"
"PRT","HHDI","NET","AGRWTH","A","2018",2.47838871249002,"E"
"SVK","HHDI","NET","AGRWTH","A","1996",22.2072155112839,
"SVK","HHDI","NET","AGRWTH","A","1997",10.7972506682237,
"SVK","HHDI","NET","AGRWTH","A","1998",4.49722981345811,
"SVK","HHDI","NET","AGRWTH","A","1999",-4.76668130265189,
"SVK","HHDI","NET","AGRWTH","A","2000",1.02006611694069,
"SVK","HHDI","NET","AGRWTH","A","2001",2.66903799686629,
"SVK","HHDI","NET","AGRWTH","A","2002",5.17073167601513,
"SVK","HHDI","NET","AGRWTH","A","2003",0.029025620707791,
"SVK","HHDI","NET","AGRWTH","A","2004",2.90491896730984,
"SVK","HHDI","NET","AGRWTH","A","2005",5.12820360668379,
"SVK","HHDI","NET","AGRWTH","A","2006",3.9423668629015,
"SVK","HHDI","NET","AGRWTH","A","2007",10.2914430255335,
"SVK","HHDI","NET","AGRWTH","A","2008",5.44161011369,
"SVK","HHDI","NET","AGRWTH","A","2009",1.4038855021111,
"SVK","HHDI","NET","AGRWTH","A","2010",0.657518770498728,
"SVK","HHDI","NET","AGRWTH","A","2011",-2.4888353960486,
"SVK","HHDI","NET","AGRWTH","A","2012",-0.413753860887676,
"SVK","HHDI","NET","AGRWTH","A","2013",0.482819758522377,
"SVK","HHDI","NET","AGRWTH","A","2014",4.83648535531126,
"SVK","HHDI","NET","AGRWTH","A","2015",4.07115253654881,
"SVK","HHDI","NET","AGRWTH","A","2016",2.53034800195813,
"SVK","HHDI","NET","AGRWTH","A","2017",2.1979970406977,
"ESP","HHDI","NET","AGRWTH","A","2000",5.25128069870777,
"ESP","HHDI","NET","AGRWTH","A","2001",3.25148026448089,
"ESP","HHDI","NET","AGRWTH","A","2002",3.41112145915068,
"ESP","HHDI","NET","AGRWTH","A","2003",3.94522154292464,
"ESP","HHDI","NET","AGRWTH","A","2004",2.9811042608068,
"ESP","HHDI","NET","AGRWTH","A","2005",2.90436314839996,
"ESP","HHDI","NET","AGRWTH","A","2006",2.09403184215606,
"ESP","HHDI","NET","AGRWTH","A","2007",1.22263995292457,
"ESP","HHDI","NET","AGRWTH","A","2008",2.43877540157212,
"ESP","HHDI","NET","AGRWTH","A","2009",3.43003519235478,
"ESP","HHDI","NET","AGRWTH","A","2010",-2.87433825372806,
"ESP","HHDI","NET","AGRWTH","A","2011",-1.24784591509588,
"ESP","HHDI","NET","AGRWTH","A","2012",-5.47594315694845,
"ESP","HHDI","NET","AGRWTH","A","2013",-1.74791889936356,
"ESP","HHDI","NET","AGRWTH","A","2014",0.742234570741961,
"ESP","HHDI","NET","AGRWTH","A","2015",2.58339428034279,
"ESP","HHDI","NET","AGRWTH","A","2016",1.86180458598968,
"ESP","HHDI","NET","AGRWTH","A","2017",0.231049214620431,
"SWE","HHDI","NET","AGRWTH","A","1994",-0.340654834569872,
"SWE","HHDI","NET","AGRWTH","A","1995",0.425509003735355,
"SWE","HHDI","NET","AGRWTH","A","1996",-0.337840571833326,
"SWE","HHDI","NET","AGRWTH","A","1997",-0.939055917689438,
"SWE","HHDI","NET","AGRWTH","A","1998",2.82787806207134,
"SWE","HHDI","NET","AGRWTH","A","1999",3.11661833056206,
"SWE","HHDI","NET","AGRWTH","A","2000",3.78421656035236,
"SWE","HHDI","NET","AGRWTH","A","2001",5.01028138759408,
"SWE","HHDI","NET","AGRWTH","A","2002",2.75455495762811,
"SWE","HHDI","NET","AGRWTH","A","2003",0.711474241114075,
"SWE","HHDI","NET","AGRWTH","A","2004",0.772736137147249,
"SWE","HHDI","NET","AGRWTH","A","2005",2.21020020393273,
"SWE","HHDI","NET","AGRWTH","A","2006",3.60904900735466,
"SWE","HHDI","NET","AGRWTH","A","2007",3.96482046378462,
"SWE","HHDI","NET","AGRWTH","A","2008",2.64155465945963,
"SWE","HHDI","NET","AGRWTH","A","2009",1.90055472641368,
"SWE","HHDI","NET","AGRWTH","A","2010",2.18442058087539,
"SWE","HHDI","NET","AGRWTH","A","2011",2.52676715936427,
"SWE","HHDI","NET","AGRWTH","A","2012",2.66067022881287,
"SWE","HHDI","NET","AGRWTH","A","2013",1.83642803197432,
"SWE","HHDI","NET","AGRWTH","A","2014",2.41535358332089,
"SWE","HHDI","NET","AGRWTH","A","2015",2.60243285332329,
"SWE","HHDI","NET","AGRWTH","A","2016",3.91191540302492,
"SWE","HHDI","NET","AGRWTH","A","2017",1.19645722455015,
"SWE","HHDI","NET","AGRWTH","A","2018",1.3179968607325,
"CHE","HHDI","NET","AGRWTH","A","1996",0.646023949654349,
"CHE","HHDI","NET","AGRWTH","A","1997",1.34102124774558,
"CHE","HHDI","NET","AGRWTH","A","1998",2.73815069950294,
"CHE","HHDI","NET","AGRWTH","A","1999",2.89218685477349,
"CHE","HHDI","NET","AGRWTH","A","2000",3.0300851171047,
"CHE","HHDI","NET","AGRWTH","A","2001",2.47742887156736,
"CHE","HHDI","NET","AGRWTH","A","2002",0.067407338847422,
"CHE","HHDI","NET","AGRWTH","A","2003",-0.39911420234892,
"CHE","HHDI","NET","AGRWTH","A","2004",1.30876851427315,
"CHE","HHDI","NET","AGRWTH","A","2005",2.07708233615917,
"CHE","HHDI","NET","AGRWTH","A","2006",3.01698428502524,
"CHE","HHDI","NET","AGRWTH","A","2007",3.45812079986456,
"CHE","HHDI","NET","AGRWTH","A","2008",1.04518662571288,
"CHE","HHDI","NET","AGRWTH","A","2009",2.34102339227693,
"CHE","HHDI","NET","AGRWTH","A","2010",0.987647263748176,
"CHE","HHDI","NET","AGRWTH","A","2011",2.06931631954452,
"CHE","HHDI","NET","AGRWTH","A","2012",3.36370916888879,
"CHE","HHDI","NET","AGRWTH","A","2013",3.04504262779976,
"CHE","HHDI","NET","AGRWTH","A","2014",1.94282045950583,"E"
"CHE","HHDI","NET","AGRWTH","A","2015",0.858623440351568,"E"
"CHE","HHDI","NET","AGRWTH","A","2016",3.10581565397816,"E"
"GBR","HHDI","NET","AGRWTH","A","1996",2.71709373005398,
"GBR","HHDI","NET","AGRWTH","A","1997",3.12454026813198,
"GBR","HHDI","NET","AGRWTH","A","1998",2.60593065489184,
"GBR","HHDI","NET","AGRWTH","A","1999",3.11893434086623,
"GBR","HHDI","NET","AGRWTH","A","2000",5.98508481571485,
"GBR","HHDI","NET","AGRWTH","A","2001",3.84567623201416,
"GBR","HHDI","NET","AGRWTH","A","2002",2.9138352709728,
"GBR","HHDI","NET","AGRWTH","A","2003",1.93548355051819,
"GBR","HHDI","NET","AGRWTH","A","2004",2.505311011697,
"GBR","HHDI","NET","AGRWTH","A","2005",2.3946713072207,
"GBR","HHDI","NET","AGRWTH","A","2006",1.72334944546526,
"GBR","HHDI","NET","AGRWTH","A","2007",2.67082273593405,
"GBR","HHDI","NET","AGRWTH","A","2008",0.290748124412722,
"GBR","HHDI","NET","AGRWTH","A","2009",1.9787370010536,
"GBR","HHDI","NET","AGRWTH","A","2010",-0.257759297275683,
"GBR","HHDI","NET","AGRWTH","A","2011",-1.54029886521769,
"GBR","HHDI","NET","AGRWTH","A","2012",2.76195624202058,
"GBR","HHDI","NET","AGRWTH","A","2013",1.25636193447093,
"GBR","HHDI","NET","AGRWTH","A","2014",1.24568446459541,
"GBR","HHDI","NET","AGRWTH","A","2015",4.86064643050466,
"GBR","HHDI","NET","AGRWTH","A","2016",0.120383698179948,
"GBR","HHDI","NET","AGRWTH","A","2017",-0.21968905198747,
"USA","HHDI","NET","AGRWTH","A","1971",4.61895837219329,
"USA","HHDI","NET","AGRWTH","A","1972",4.749808788148,
"USA","HHDI","NET","AGRWTH","A","1973",6.01500756694041,
"USA","HHDI","NET","AGRWTH","A","1974",-0.521802555965239,
"USA","HHDI","NET","AGRWTH","A","1975",2.63694991044241,
"USA","HHDI","NET","AGRWTH","A","1976",3.18162247320687,
"USA","HHDI","NET","AGRWTH","A","1977",3.03616969774149,
"USA","HHDI","NET","AGRWTH","A","1978",4.23834870738151,
"USA","HHDI","NET","AGRWTH","A","1979",1.76617411875262,
"USA","HHDI","NET","AGRWTH","A","1980",0.548707303603028,
"USA","HHDI","NET","AGRWTH","A","1981",1.98704367153589,
"USA","HHDI","NET","AGRWTH","A","1982",1.72450753447612,
"USA","HHDI","NET","AGRWTH","A","1983",3.15760280487681,
"USA","HHDI","NET","AGRWTH","A","1984",6.49115559964808,
"USA","HHDI","NET","AGRWTH","A","1985",2.68282929972683,
"USA","HHDI","NET","AGRWTH","A","1986",3.71445056944232,
"USA","HHDI","NET","AGRWTH","A","1987",2.28802848330977,
"USA","HHDI","NET","AGRWTH","A","1988",4.81108303497776,
"USA","HHDI","NET","AGRWTH","A","1989",2.86641510276586,
"USA","HHDI","NET","AGRWTH","A","1990",2.12398552329576,
"USA","HHDI","NET","AGRWTH","A","1991",0.776775878531214,
"USA","HHDI","NET","AGRWTH","A","1992",4.21015466089143,
"USA","HHDI","NET","AGRWTH","A","1993",1.71723208708522,
